20,20,1,1,1,1,1,20,20,20,20,1,1,1,1,1,1,1,1,1,1,26,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,27,20,33,20,20,20,1,1,1,1,1,1,1,1,1,1,51,51,3,3,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,33,33,1,27,20,20,27,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,33,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,19,20,1,1,27,1,27,27,27,1,1,1,1,1,1,1,1,1,1,1,51,51,51,51,1,33,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,33,1,1,1,1,1,20,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,19,13,1,1,1,1,1,1,1,1,1,1,1,1,33,33,26,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,20,20
20,20,1,25,19,1,1,1,27,1,1,1,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,19,26,20,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,20,19,19,19,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,19,19,19,19,19,1,1,1,1,1,1,1,1,1,1,13,20,20,20
20,20,1,1,26,1,1,1,1,1,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,26,1,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,27,26,26,26,33,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,26,26,26,26,26,1,1,1,1,1,1,1,1,1,1,20,20,20,20
20,20,1,33,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,20,20,20,20
20,20,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,20,20,20,20
20,20,33,1,1,1,13,1,1,33,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,35,1,1,1,13,1,1,20,27,20,20
20,20,1,1,1,1,1,1,1,1,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,20,1,20,20
20,20,1,1,1,1,1,1,1,1,20,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,20,13,20,20
20,20,1,1,33,1,13,13,1,13,20,1,1,1,1,1,1,1,13,13,13,19,19,1,1,1,1,1,1,1,1,1,1,33,1,1,1,33,33,1,1,1,13,1,1,1,1,1,1,1,1,33,13,1,1,1,1,1,1,1,1,19,13,13,1,1,1,1,1,1,1,1,1,1,1,32,1,1,1,1,1,1,1,1,1,1,1,1,1,13,20,20,20,20
20,20,33,1,1,13,20,20,19,20,20,1,1,1,1,1,1,33,20,20,20,26,26,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,20,33,1,1,1,1,1,1,1,1,20,13,1,1,13,13,1,32,1,26,20,20,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,20,20,20,20,20
20,20,1,33,1,20,20,20,26,27,27,1,1,1,1,33,1,1,27,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,33,1,1,33,1,20,1,1,1,1,1,1,1,1,13,20,20,13,1,20,20,13,1,1,1,20,27,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,20,20,20,20,20,20,20
20,20,1,1,33,27,27,27,1,1,1,33,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,33,1,33,1,1,1,32,1,1,33,1,1,27,1,1,1,1,1,1,1,1,20,20,20,20,19,20,20,20,13,13,13,20,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,13,20,20,27,27,20,20,20
20,20,33,1,1,1,1,1,1,1,1,51,51,51,1,1,1,13,1,1,35,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,20,20,20,20,26,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,20,27,27,1,1,27,20,20
20,20,1,1,33,1,1,1,1,33,1,51,3,51,1,33,13,20,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,20,1,20,20,20,20,20,20,27,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,1,1,1,33,1,20,20
20,20,33,1,1,33,1,1,1,1,1,51,51,51,1,1,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,51,1,1,1,1,1,1,1,1,20,20,27,27,1,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,33,1,1,1,1,13,1,33,1,33,20,20,20,27,1,19,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,3,51,1,1,1,1,1,1,1,1,20,27,1,1,19,20,20,20,20,27,27,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,33,1,33,33,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,1,20,13,1,1,1,20,20,20,1,1,26,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,51,51,51,1,1,1,1,1,1,1,1,20,1,13,1,26,27,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,33,25,1,1,33,1,1,1,1,1,1,1,1,1,1,20,20
20,20,33,1,1,1,1,1,1,13,13,20,20,1,1,13,27,20,27,33,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,25,1,33,1,1,1,1,1,1,1,1,20,13,20,1,1,1,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,33,1,29,1,20,20
20,20,1,1,1,33,1,1,19,20,20,20,20,33,1,20,1,27,1,1,26,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,19,33,1,1,1,1,1,1,1,1,1,1,1,20,20,27,33,33,19,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,26,1,1,1,1,20,20
20,20,1,1,13,1,1,1,26,20,27,27,27,1,33,27,33,1,1,1,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,26,1,1,1,1,1,1,1,1,1,1,1,1,27,27,1,1,1,26,27,27,27,1,1,1,1,1,1,1,1,1,1,1,33,33,33,1,25,32,33,1,1,1,29,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,19,20,13,1,1,1,20,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,33,51,51,51,51,51,1,13,1,20,20
20,20,1,26,20,20,1,1,1,20,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,51,3,3,3,51,1,20,13,20,20
20,20,1,1,20,20,33,33,1,27,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,51,3,3,2,51,33,20,20,20,20
20,20,1,33,20,20,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,51,3,3,51,51,1,20,20,20,20
20,20,1,1,27,27,1,33,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,51,51,51,51,1,1,20,27,20,20
20,20,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,13,13,1,1,1,1,1,1,1,1,1,1,13,13,13,33,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,33,13,1,35,1,1,1,1,1,13,13,19,1,1,1,1,1,1,1,13,13,19,33,1,1,1,33,1,1,1,1,1,1,1,1,19,1,1,20,1,20,20
20,20,1,1,1,1,1,1,1,1,33,1,1,1,33,33,33,1,20,20,33,1,1,1,1,1,1,1,1,1,20,20,20,1,1,1,1,1,1,1,1,20,13,1,1,1,1,1,1,1,1,33,1,20,1,1,1,1,1,13,13,20,20,26,1,1,1,1,1,1,1,20,20,26,1,1,1,1,1,1,1,1,1,34,1,1,1,26,13,34,27,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,20,20,1,1,1,1,1,1,1,1,1,1,20,20,20,13,1,13,1,1,1,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,20,20,20,20,1,1,1,1,1,1,1,1,20,20,1,13,13,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,20,20
20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,19,19,19,1,1,1,1,1,1,1,20,20,20,20,19,20,19,19,19,19,19,20,20,19,1,1,1,1,1,1,1,19,19,20,19,19,19,19,19,20,20,20,20,19,1,1,1,1,1,1,1,20,20,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,20,20
27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,26,26,26,1,1,1,1,1,1,1,27,27,27,27,26,27,26,26,26,26,26,27,27,26,1,1,1,1,1,1,1,26,26,27,26,26,26,26,26,27,27,27,27,26,1,1,1,1,1,1,1,27,27,26,27,27,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,27,27
